Q,N,50,73,9
C,N,0,12,3
A,N,56,33,3
Q,N,57,35,9
K,N,24,33,50
Q,N,50,41,9
T,N,4,0,5
Q,N,61,60,9
A,N,12,67,3
C,N,3,15,3
C,N,21,2,3
Q,N,46,42,9
C,N,63,75,3
Q,N,21,72,9
A,N,74,13,3
T,N,76,16,5
K,N,50,61,50
C,N,31,12,3
Q,N,44,45,9
T,N,47,17,5
K,N,73,74,50
A,N,5,73,3
A,N,63,5,3
Q,N,77,27,9
A,N,75,37,3
A,N,56,12,3
T,N,46,45,5
Q,N,67,32,9
A,N,37,63,3
Q,N,24,5,9
A,N,25,76,3
A,N,4,51,3
Q,N,53,77,9
A,N,24,64,3
Q,N,16,52,9
A,N,1,66,3
Q,N,37,55,9
Q,N,55,0,9
A,N,60,14,3
T,N,75,77,5
A,N,35,44,3
A,N,60,7,3
A,N,4,20,3
Q,N,15,44,9
Q,N,61,25,9
A,N,50,20,3
Q,N,16,14,9
A,N,76,52,3
Q,N,24,33,9
T,N,34,44,5
A,N,72,40,3
C,N,25,13,3
Q,N,50,31,9
Q,N,52,16,9
Q,N,34,13,9
Q,N,32,5,9
A,N,77,10,3
Q,N,77,3,9
T,N,36,34,5
Q,N,26,47,9
A,N,6,36,3
T,N,34,64,5
Q,N,11,62,9
Q,N,36,12,9
Q,N,74,42,9
Q,N,5,41,9
Q,N,23,76,9
A,N,11,36,3
Q,N,72,43,9
Q,N,67,33,9
A,N,63,30,3
Q,N,14,54,9
Q,N,2,67,9
K,N,20,10,50
A,N,37,73,3
Q,N,27,1,9
A,N,56,1,3
Q,N,44,21,9
A,N,56,74,3
A,N,62,24,3
K,N,41,52,50
C,N,45,37,3
A,N,12,50,3
A,N,10,73,3
A,N,35,50,3
A,N,44,33,3
A,N,32,13,3
A,N,55,46,3
T,N,5,6,5
A,N,43,76,3
Q,N,77,26,9
Q,N,57,10,9
A,N,7,33,3
Q,N,1,4,9
A,N,63,22,3
A,N,21,61,3
A,N,61,1,3
A,N,35,60,3
Q,N,14,63,9
A,N,37,50,3
Q,N,25,46,9
Q,N,45,54,9
Q,N,54,5,9
Q,N,51,31,9
Q,N,23,53,9
Q,N,33,23,9
Q,N,4,21,9
A,N,26,65,3
A,N,35,72,3
A,N,61,4,3
Q,N,23,67,9
Q,N,22,46,9
A,N,5,50,3
Q,N,76,66,9
Q,N,10,31,9
Q,N,22,6,9
A,N,15,66,3
A,N,45,26,3
A,N,73,50,3
A,N,37,14,3
A,N,6,20,3
A,N,2,50,3
Q,N,54,52,9
A,N,35,7,3
Q,N,31,2,9
Q,N,31,5,9
Q,N,41,61,9
A,N,31,71,3
A,N,2,77,3
Q,N,55,11,9
Q,N,6,3,9
Q,N,30,11,9
Q,N,44,23,9
Q,N,6,20,9
A,N,27,61,3
A,N,41,62,3
C,N,34,53,3
Q,N,65,63,9
A,N,17,67,3
T,N,2,72,5
Q,N,62,60,9
Q,N,51,50,9
A,N,71,4,3
A,N,23,0,3
Q,N,32,12,9
A,N,53,35,3
A,N,43,20,3
Q,N,36,55,9
Q,N,3,37,9
Q,N,51,25,9
Q,N,75,24,9
K,N,63,53,50
Q,N,76,57,9
Q,N,64,45,9
A,N,33,50,3
A,N,25,42,3
A,N,57,0,3
T,N,64,67,5
A,N,41,2,3
T,N,16,11,5
C,N,43,64,3
C,N,33,25,3
A,N,53,5,3
Q,N,67,22,9
Q,N,73,14,9
A,N,65,54,3
Q,N,25,5,9
Q,N,36,5,9
C,N,25,4,3
T,N,75,76,5
A,N,47,14,3
Q,N,73,62,9
A,N,11,0,3
K,N,31,20,50
Q,N,56,33,9
A,N,14,65,3
Q,N,42,14,9
Q,N,61,51,9
A,N,53,62,3
A,N,0,26,3
Q,N,26,7,9
A,N,6,41,3
Q,N,47,26,9
A,N,5,66,3
Q,N,7,20,9
Q,N,64,10,9
Q,N,60,63,9
Q,N,17,62,9
A,N,0,50,3
A,N,64,46,3
Q,N,44,7,9
A,N,54,17,3
Q,N,26,21,9
Q,N,40,65,9
A,N,27,43,3
Q,N,40,4,9
Q,N,41,25,9
K,N,11,2,50
A,N,5,23,3
A,N,27,67,3
A,N,63,15,3
A,N,50,5,3
A,N,65,36,3
Q,N,4,27,9
A,N,23,72,3
Q,N,74,14,9
C,N,22,43,3
Q,N,0,36,9
Q,N,54,35,9
T,N,7,5,5
Q,N,75,70,9
Q,N,23,5,9
Q,N,50,40,9
T,N,0,4,5
Q,N,41,50,9
K,N,65,56,50
A,N,36,52,3
Q,N,62,63,9
A,N,50,37,3
Q,N,76,75,9
Q,N,63,10,9
T,N,10,0,5
Q,N,34,66,9
T,N,11,61,5
Q,N,73,57,9
K,N,70,60,50
A,N,15,62,3
T,N,30,20,5
A,N,25,1,3
Q,N,72,46,9
Q,N,20,74,9
Q,N,25,72,9
T,N,46,56,5
Q,N,74,41,9
A,N,31,73,3
Q,N,70,37,9
Q,N,10,57,9
A,N,71,7,3
Q,N,13,56,9
Q,N,20,50,9
Q,N,61,16,9
T,N,50,10,5
Q,N,45,13,9
A,N,23,61,3
A,N,60,16,3
Q,N,26,75,9
Q,N,30,72,9
A,N,24,54,3
Q,N,53,13,9
Q,N,11,43,9
Q,N,11,30,9
A,N,42,6,3
Q,N,17,67,9
A,N,53,4,3
T,N,12,72,5
K,N,24,14,50
A,N,65,26,3
A,N,3,56,3
Q,N,53,72,9
Q,N,20,47,9
A,N,21,73,3
T,N,32,12,5
A,N,35,67,3
Q,N,6,17,9
A,N,51,37,3
Q,N,57,23,9
Q,N,16,37,9
Q,N,14,37,9
C,N,2,10,3
A,N,70,57,3
A,N,31,10,3
Q,N,41,15,9
A,N,54,32,3
Q,N,27,55,9
A,N,20,67,3
A,N,71,10,3
Q,N,27,53,9
A,N,55,11,3
Q,N,61,67,9
A,N,51,20,3
Q,N,6,44,9
A,N,74,40,3
A,N,5,63,3
C,N,66,47,3
A,N,27,42,3
T,N,63,13,5
Q,N,53,75,9
A,N,45,16,3
Q,N,74,13,9
A,N,20,4,3
Q,N,0,27,9
Q,N,23,32,9
Q,N,2,0,9
T,N,60,40,5
K,N,36,26,50
T,N,22,12,5
T,N,57,50,5
Q,N,45,75,9
T,N,34,74,5
A,N,15,63,3
Q,N,53,71,9
Q,N,45,24,9
T,N,76,66,5
A,N,75,66,3
A,N,65,15,3
A,N,31,64,3
Q,N,73,4,9
A,N,24,63,3
A,N,34,71,3
A,N,50,61,3
T,N,51,55,5
Q,N,22,43,9
Q,N,47,73,9
Q,N,42,74,9
Q,N,54,50,9
Q,N,50,52,9
C,N,57,45,3
Q,N,51,73,9
A,N,45,76,3
K,N,22,13,50
Q,N,66,44,9
A,N,32,66,3
Q,N,22,23,9
A,N,64,6,3
A,N,46,26,3
A,N,75,1,3
Q,N,43,47,9
T,N,12,13,5
T,N,42,32,5
A,N,32,50,3
A,N,54,77,3
A,N,46,20,3
Q,N,1,10,9
Q,N,54,37,9
Q,N,71,44,9
A,N,4,25,3
T,N,20,30,5
Q,N,63,14,9
Q,N,5,15,9
A,N,7,53,3
Q,N,0,71,9
A,N,21,56,3
Q,N,53,6,9
A,N,6,46,3
C,N,0,21,3
A,N,76,25,3
Q,N,0,72,9
T,N,74,44,5
C,N,23,31,3
A,N,50,2,3
Q,N,10,32,9
Q,N,37,15,9
Q,N,50,4,9
A,N,73,11,3
Q,N,63,12,9
A,N,37,74,3
Q,N,60,23,9
A,N,2,24,3
Q,N,71,7,9
Q,N,17,44,9
A,N,24,44,3
Q,N,44,65,9
A,N,51,42,3
Q,N,51,0,9
A,N,34,5,3
A,N,74,36,3
Q,N,1,50,9
T,N,15,14,5
Q,N,36,3,9
T,N,54,57,5
A,N,77,37,3
A,N,22,13,3
Q,N,16,67,9
C,N,54,62,3
A,N,47,7,3
Q,N,74,25,9
A,N,36,6,3
A,N,73,37,3
Q,N,41,65,9
Q,N,10,15,9
A,N,67,24,3
A,N,35,1,3
Q,N,71,37,9
Q,N,16,13,9
Q,N,24,41,9
Q,N,64,43,9
Q,N,56,34,9
A,N,31,5,3
A,N,71,56,3
A,N,0,55,3
A,N,77,51,3
Q,N,35,77,9
Q,N,67,7,9
A,N,27,6,3
Q,N,60,66,9
Q,N,13,70,9
A,N,41,74,3
T,N,44,24,5
Q,N,34,50,9
A,N,53,72,3
Q,N,55,75,9
A,N,70,55,3
Q,N,15,51,9
Q,N,64,13,9
A,N,0,36,3
Q,N,16,75,9
Q,N,4,63,9
T,N,37,31,5
K,N,3,4,50
A,N,6,23,3
C,N,30,22,3
Q,N,25,62,9
A,N,21,65,3
Q,N,32,74,9
T,N,67,57,5
Q,N,32,3,9
Q,N,24,3,9
Q,N,43,26,9
A,N,1,73,3
A,N,51,23,3
Q,N,37,35,9
Q,N,1,73,9
A,N,1,42,3
Q,N,21,10,9
Q,N,26,5,9
Q,N,23,55,9
T,N,71,1,5
Q,N,71,75,9
A,N,3,30,3
A,N,70,24,3
A,N,23,6,3
Q,N,35,64,9
A,N,65,24,3
K,N,74,63,50
Q,N,5,72,9
A,N,34,15,3
Q,N,62,5,9
A,N,72,27,3
A,N,10,47,3
A,N,7,77,3
Q,N,54,23,9
Q,N,21,43,9
Q,N,73,75,9
A,N,0,67,3
Q,N,35,5,9
Q,N,2,70,9
A,N,31,0,3
A,N,57,77,3
T,N,67,66,5
A,N,76,55,3
Q,N,10,46,9
A,N,50,11,3
A,N,74,52,3
Q,N,43,66,9
Q,N,16,42,9
A,N,46,35,3
A,N,37,71,3
Q,N,16,47,9
Q,N,56,77,9
Q,N,56,27,9
Q,N,74,72,9
Q,N,11,1,9
Q,N,31,42,9
A,N,17,46,3
K,N,21,11,50
Q,N,41,45,9
Q,N,26,44,9
A,N,77,26,3
T,N,64,60,5
Q,N,30,62,9
A,N,72,21,3
Q,N,3,5,9
A,N,62,6,3
Q,N,33,4,9
A,N,66,16,3
A,N,10,67,3
A,N,10,36,3
Q,N,45,12,9
A,N,17,42,3
Q,N,13,72,9
A,N,61,31,3
A,N,73,0,3
T,N,31,71,5
A,N,42,3,3
A,N,25,74,3
A,N,71,23,3
Q,N,41,4,9
Q,N,41,27,9
T,N,0,20,5
T,N,4,7,5
Q,N,66,47,9
A,N,70,12,3
Q,N,52,10,9
Q,N,50,6,9
A,N,76,42,3
Q,N,32,33,9
Q,N,63,62,9
Q,N,0,20,9
T,N,3,5,5
A,N,76,21,3
Q,N,33,5,9
K,N,66,56,50
Q,N,63,30,9
Q,N,36,33,9
T,N,25,65,5
A,N,75,6,3
Q,N,3,45,9
A,N,16,35,3
T,N,13,73,5
A,N,10,30,3
Q,N,33,56,9
T,N,71,72,5
Q,N,47,67,9
A,N,17,76,3
Q,N,17,12,9
T,N,26,21,5
A,N,45,13,3
A,N,54,22,3
Q,N,26,65,9
C,N,20,41,3
A,N,60,22,3
A,N,66,27,3
Q,N,35,63,9
Q,N,16,70,9
T,N,71,21,5
A,N,52,72,3
A,N,3,67,3
T,N,12,62,5
A,N,36,76,3
Q,N,34,45,9
A,N,1,30,3
A,N,57,7,3
A,N,12,55,3
Q,N,13,14,9
Q,N,30,10,9
C,N,40,52,3
Q,N,25,27,9
Q,N,65,15,9
Q,N,14,71,9
T,N,24,54,5
C,N,13,34,3
Q,N,51,60,9
A,N,45,3,3
Q,N,71,52,9
K,N,41,30,50
T,N,32,30,5
A,N,31,15,3
K,N,43,44,50
Q,N,6,63,9
Q,N,4,65,9
A,N,67,2,3
A,N,51,14,3
Q,N,24,26,9
Q,N,44,71,9
Q,N,0,57,9
T,N,55,5,5
Q,N,42,73,9
Q,N,67,15,9
A,N,55,20,3
A,N,16,66,3
Q,N,50,17,9
A,N,1,44,3
T,N,55,57,5
A,N,47,62,3
Q,N,77,15,9
A,N,26,72,3
Q,N,13,63,9
Q,N,24,55,9
Q,N,25,21,9
Q,N,66,31,9
T,N,40,0,5
T,N,66,16,5
Q,N,4,62,9
A,N,65,13,3
Q,N,23,33,9
Q,N,25,53,9
A,N,66,15,3
Q,N,27,40,9
A,N,41,6,3
Q,N,17,50,9
Q,N,40,0,9
Q,N,30,61,9
A,N,11,45,3
A,N,5,76,3
A,N,1,37,3
A,N,53,77,3
A,N,61,36,3
K,N,36,46,50
A,N,1,55,3
A,N,6,75,3
Q,N,70,5,9
T,N,1,41,5
T,N,27,17,5
T,N,53,50,5
A,N,55,14,3
T,N,51,21,5
A,N,17,6,3
Q,N,30,63,9
A,N,30,10,3
T,N,13,53,5
Q,N,1,71,9
T,N,11,16,5
Q,N,31,0,9
Q,N,20,63,9
Q,N,74,53,9
A,N,22,71,3
T,N,26,56,5
Q,N,45,44,9
Q,N,71,76,9
A,N,1,52,3
K,N,31,32,50
Q,N,77,2,9
Q,N,37,17,9
A,N,13,72,3
C,N,43,31,3
A,N,31,11,3
Q,N,60,1,9
Q,N,32,36,9
C,N,13,5,3
A,N,13,66,3
Q,N,74,77,9
A,N,22,63,3
Q,N,26,63,9
T,N,66,65,5
Q,N,67,16,9
T,N,74,54,5
Q,N,55,3,9
T,N,26,46,5
A,N,63,36,3
A,N,40,17,3
Q,N,35,17,9
Q,N,47,3,9
Q,N,0,62,9
Q,N,0,30,9
Q,N,30,4,9
Q,N,56,35,9
A,N,52,2,3
A,N,74,12,3
T,N,56,26,5
Q,N,5,40,9
T,N,34,31,5
A,N,52,33,3
Q,N,6,57,9
A,N,20,7,3
T,N,7,3,5
A,N,14,53,3
C,N,70,62,3
T,N,21,22,5
Q,N,63,40,9
A,N,70,40,3
Q,N,43,72,9
Q,N,57,31,9
C,N,14,26,3
Q,N,5,52,9
K,N,57,66,50
A,N,20,31,3
A,N,40,26,3
T,N,72,74,5
Q,N,47,57,9
Q,N,72,47,9
A,N,44,3,3
Q,N,25,55,9
Q,N,32,4,9
Q,N,55,30,9
A,N,0,76,3
Q,N,1,47,9
Q,N,17,26,9
A,N,43,25,3
K,N,34,35,50
A,N,5,65,3
Q,N,71,27,9
A,N,11,64,3
A,N,30,41,3
C,N,76,57,3
A,N,26,45,3
Q,N,36,70,9
C,N,72,53,3
Q,N,60,25,9
A,N,15,4,3
T,N,2,0,5
Q,N,17,47,9
A,N,6,57,3
A,N,74,30,3
A,N,50,35,3
T,N,51,50,5
T,N,6,56,5
Q,N,24,72,9
A,N,61,40,3
Q,N,41,1,9
Q,N,34,25,9
C,N,15,27,3
T,N,66,76,5
T,N,72,71,5
A,N,3,72,3
Q,N,32,54,9
T,N,3,73,5
Q,N,41,31,9
K,N,46,37,50
Q,N,61,14,9
A,N,14,3,3
T,N,20,25,5
Q,N,24,64,9
K,N,54,44,50
A,N,54,1,3
A,N,15,26,3
C,N,77,65,3
Q,N,64,36,9
T,N,52,32,5
Q,N,20,40,9
A,N,45,21,3
Q,N,50,16,9
A,N,0,21,3
T,N,57,17,5
Q,N,50,0,9
T,N,17,7,5
A,N,46,57,3
Q,N,27,37,9
A,N,47,6,3
Q,N,65,13,9
A,N,61,15,3
A,N,26,6,3
A,N,73,51,3
Q,N,60,26,9
Q,N,53,50,9
C,N,17,36,3
A,N,35,57,3
A,N,54,72,3
A,N,50,24,3
Q,N,20,26,9
Q,N,7,54,9
Q,N,33,32,9
Q,N,65,23,9
A,N,56,24,3
Q,N,61,43,9
T,N,50,30,5
A,N,61,41,3
A,N,24,50,3
A,N,31,20,3
K,N,32,42,50
A,N,1,24,3
Q,N,64,54,9
Q,N,5,42,9
K,N,14,5,50
Q,N,32,61,9
Q,N,47,4,9
Q,N,45,62,9
A,N,45,61,3
A,N,44,23,3
Q,N,53,43,9
A,N,3,60,3
T,N,60,65,5
T,N,14,11,5
T,N,27,37,5
K,N,61,62,50
A,N,51,33,3
Q,N,0,44,9
Q,N,24,35,9
Q,N,12,67,9
Q,N,15,61,9
T,N,54,14,5
Q,N,4,57,9
A,N,13,24,3
Q,N,1,52,9
Q,N,24,0,9
Q,N,16,41,9
A,N,0,66,3
Q,N,44,74,9
A,N,12,61,3
A,N,7,21,3
T,N,43,46,5
A,N,17,65,3
Q,N,71,2,9
A,N,42,24,3
A,N,40,4,3
A,N,67,4,3
Q,N,35,54,9
T,N,56,16,5
A,N,75,12,3
Q,N,24,57,9
Q,N,1,6,9
A,N,10,74,3
A,N,3,26,3
Q,N,23,2,9
A,N,11,67,3
T,N,25,15,5
Q,N,13,71,9
C,N,52,31,3
Q,N,23,13,9
A,N,43,3,3
A,N,5,14,3
A,N,21,72,3
A,N,54,76,3
Q,N,70,77,9
Q,N,7,47,9
Q,N,47,22,9
A,N,13,50,3
Q,N,56,5,9
Q,N,11,72,9
Q,N,23,57,9
Q,N,21,75,9
K,N,2,13,50
C,N,44,65,3
A,N,72,61,3
Q,N,45,22,9
Q,N,4,20,9
A,N,74,1,3
Q,N,62,15,9
A,N,70,14,3
T,N,3,43,5
A,N,27,3,3
A,N,71,25,3
A,N,57,36,3
A,N,35,65,3
A,N,13,31,3
Q,N,35,25,9
A,N,50,14,3
A,N,66,37,3
A,N,50,32,3
Q,N,77,50,9
Q,N,27,6,9
Q,N,0,66,9
Q,N,66,43,9
T,N,22,23,5
T,N,32,37,5
A,N,77,31,3
Q,N,33,6,9
Q,N,73,30,9
C,N,16,35,3
A,N,72,46,3
Q,N,33,10,9
T,N,33,23,5
T,N,64,63,5
A,N,36,56,3
T,N,0,70,5
T,N,71,75,5
A,N,35,62,3
Q,N,42,44,9
Q,N,0,70,9
A,N,6,62,3
Q,N,15,31,9
C,N,26,7,3
A,N,12,23,3
Q,N,42,0,9
Q,N,44,64,9
Q,N,13,24,9
Q,N,55,14,9
Q,N,23,73,9
A,N,12,56,3
T,N,45,47,5
A,N,45,14,3
K,N,34,43,50
Q,N,33,24,9
Q,N,23,63,9
A,N,75,32,3
A,N,22,61,3
A,N,75,43,3
A,N,77,32,3
Q,N,17,76,9
T,N,17,14,5
C,N,53,65,3
A,N,2,11,3
A,N,70,32,3
T,N,72,12,5
Q,N,52,32,9
A,N,15,30,3
A,N,33,71,3
A,N,26,56,3
A,N,6,40,3
Q,N,50,1,9
T,N,25,45,5
Q,N,12,76,9
A,N,11,52,3
Q,N,5,60,9
T,N,35,25,5
Q,N,67,5,9
A,N,67,6,3
A,N,30,63,3
Q,N,41,74,9
A,N,3,71,3
Q,N,47,12,9
A,N,16,56,3
Q,N,32,70,9
Q,N,57,47,9
Q,N,42,21,9
Q,N,24,76,9
Q,N,44,43,9
Q,N,45,76,9
Q,N,24,46,9
Q,N,57,0,9
Q,N,31,76,9
A,N,45,6,3
Q,N,34,75,9
A,N,5,57,3
Q,N,12,22,9
A,N,35,4,3
Q,N,33,43,9
T,N,67,64,5
Q,N,51,52,9
A,N,20,70,3
A,N,65,21,3
T,N,15,11,5
Q,N,27,50,9
A,N,70,1,3
Q,N,74,17,9
T,N,50,20,5
A,N,6,31,3
A,N,24,7,3
A,N,51,75,3
A,N,66,36,3
Q,N,63,74,9
K,N,3,13,50
Q,N,21,61,9
Q,N,25,26,9
T,N,75,45,5
Q,N,3,57,9
A,N,2,13,3
A,N,0,31,3
T,N,45,65,5
Q,N,50,23,9
A,N,0,32,3
Q,N,76,17,9
T,N,44,41,5
A,N,17,37,3
A,N,77,52,3
Q,N,2,57,9
A,N,45,71,3
A,N,14,31,3
A,N,32,54,3
A,N,65,42,3
A,N,75,7,3
Q,N,62,65,9
Q,N,21,4,9
Q,N,51,24,9
T,N,67,60,5
Q,N,37,76,9
A,N,67,7,3
T,N,73,76,5
Q,N,67,35,9
Q,N,42,47,9
Q,N,61,30,9
C,N,42,34,3
A,N,45,56,3
Q,N,71,5,9
Q,N,54,53,9
A,N,75,24,3
A,N,14,34,3
T,N,26,16,5
A,N,42,5,3
Q,N,15,52,9
T,N,56,53,5
A,N,43,62,3
A,N,14,40,3
A,N,60,41,3
Q,N,3,14,9
K,N,16,7,50
T,N,13,23,5
A,N,16,37,3
Q,N,31,22,9
Q,N,73,22,9
Q,N,27,43,9
A,N,35,5,3
T,N,35,31,5
A,N,26,70,3
Q,N,40,63,9
Q,N,22,75,9
A,N,62,42,3
A,N,73,32,3
Q,N,32,63,9
Q,N,50,27,9
Q,N,2,23,9
A,N,36,7,3
Q,N,42,13,9
C,N,24,3,3
Q,N,45,61,9
Q,N,46,56,9
Q,N,56,52,9
Q,N,10,17,9
A,N,6,50,3
A,N,30,65,3
A,N,33,52,3
A,N,37,26,3
Q,N,40,12,9
K,N,56,55,50
A,N,70,21,3
C,N,61,53,3
Q,N,63,43,9
Q,N,26,37,9
Q,N,50,74,9
Q,N,0,10,9
A,N,44,74,3
C,N,73,54,3
C,N,20,32,3
A,N,1,20,3
T,N,46,6,5
Q,N,24,61,9
Q,N,15,4,9
A,N,11,34,3
A,N,25,63,3
Q,N,63,21,9
Q,N,2,40,9
Q,N,27,77,9
Q,N,37,61,9
Q,N,61,46,9
Q,N,55,23,9
Q,N,65,64,9
A,N,57,34,3
Q,N,4,34,9
Q,N,1,65,9
Q,N,75,64,9
T,N,1,31,5
Q,N,50,55,9
T,N,67,61,5
T,N,11,13,5
Q,N,4,46,9
A,N,33,22,3
T,N,70,76,5
T,N,52,57,5
A,N,53,13,3
Q,N,40,31,9
Q,N,64,30,9
Q,N,37,46,9
Q,N,57,1,9
T,N,16,76,5
Q,N,13,4,9
Q,N,11,61,9
T,N,77,76,5
A,N,17,47,3
A,N,24,33,3
Q,N,35,60,9
A,N,72,3,3
A,N,52,23,3
Q,N,64,22,9
T,N,12,11,5
A,N,26,37,3
A,N,73,45,3
Q,N,61,44,9
K,N,67,57,50
Q,N,24,70,9
Q,N,16,35,9
A,N,27,16,3
K,N,44,54,50
A,N,42,72,3
Q,N,13,42,9
Q,N,71,11,9
Q,N,7,24,9
K,N,12,3,50
A,N,17,75,3
T,N,17,27,5
Q,N,14,13,9
C,N,46,65,3
Q,N,62,61,9
A,N,10,31,3
Q,N,71,24,9
A,N,24,4,3
A,N,20,51,3
A,N,61,27,3
A,N,70,41,3
A,N,67,35,3
Q,N,64,3,9
A,N,57,26,3
Q,N,12,37,9
Q,N,46,13,9
T,N,71,74,5
A,N,44,71,3
Q,N,21,70,9
A,N,52,15,3
Q,N,11,52,9
A,N,32,15,3
T,N,77,72,5
Q,N,55,20,9
A,N,70,10,3
A,N,7,57,3
Q,N,64,24,9
A,N,72,53,3
Q,N,60,21,9
T,N,15,10,5
A,N,52,4,3
Q,N,72,70,9
T,N,10,50,5
C,N,37,25,3
A,N,62,45,3
Q,N,27,56,9
Q,N,61,45,9
A,N,47,22,3
Q,N,53,7,9
A,N,37,56,3
C,N,10,22,3
Q,N,10,11,9
T,N,55,53,5
T,N,31,35,5
A,N,5,54,3
Q,N,47,7,9
A,N,65,16,3
A,N,37,7,3
Q,N,52,77,9
A,N,14,52,3
Q,N,21,53,9
Q,N,25,74,9
Q,N,25,64,9
Q,N,44,24,9
Q,N,3,66,9
K,N,47,57,50
A,N,57,70,3
Q,N,23,22,9
Q,N,11,42,9
A,N,72,47,3
A,N,21,71,3
A,N,73,44,3
Q,N,32,43,9
A,N,11,54,3
Q,N,72,6,9
A,N,75,25,3
A,N,75,3,3
A,N,63,17,3
A,N,40,10,3
Q,N,73,26,9
A,N,65,20,3
T,N,27,67,5
A,N,12,77,3
Q,N,74,40,9
A,N,0,70,3
Q,N,60,44,9
Q,N,25,20,9
A,N,57,10,3
A,N,66,24,3
K,N,74,65,50
A,N,44,4,3
Q,N,61,35,9
Q,N,51,30,9
Q,N,57,2,9
C,N,55,47,3
Q,N,21,25,9
Q,N,41,11,9
C,N,65,57,3
A,N,24,71,3
K,N,24,13,50
A,N,41,25,3
C,N,34,42,3
A,N,0,46,3
A,N,61,14,3
Q,N,2,1,9
A,N,45,67,3
K,N,21,30,50
Q,N,73,17,9
A,N,53,0,3
A,N,5,34,3
A,N,34,77,3
Q,N,64,55,9
A,N,50,70,3
Q,N,11,66,9
C,N,10,31,3
A,N,61,10,3
Q,N,3,62,9
A,N,47,71,3
K,N,56,46,50
A,N,43,70,3
A,N,74,42,3
Q,N,11,53,9
K,N,33,23,50
Q,N,11,16,9
T,N,41,21,5
K,N,10,21,50
A,N,22,74,3
A,N,51,24,3
Q,N,27,21,9
C,N,35,16,3
A,N,40,23,3
Q,N,72,44,9
Q,N,11,41,9
A,N,51,2,3
K,N,35,46,50
Q,N,20,1,9
A,N,15,71,3
Q,N,62,47,9
Q,N,22,20,9
A,N,25,2,3
Q,N,60,34,9
A,N,26,1,3
A,N,54,4,3
Q,N,7,0,9
C,N,52,60,3
T,N,24,4,5
Q,N,41,62,9
A,N,47,63,3
Q,N,65,36,9
Q,N,21,22,9
A,N,72,6,3
Q,N,54,71,9
K,N,13,4,50
T,N,15,55,5
Q,N,21,7,9
Q,N,73,71,9
A,N,24,62,3
Q,N,61,36,9
Q,N,23,75,9
A,N,76,51,3
Q,N,44,3,9
Q,N,47,36,9
Q,N,13,22,9
Q,N,1,12,9
T,N,2,22,5
A,N,74,2,3
A,N,65,1,3
Q,N,12,36,9
Q,N,55,57,9
Q,N,53,76,9
Q,N,64,7,9
T,N,25,23,5
Q,N,10,51,9
T,N,33,13,5
A,N,4,75,3
Q,N,51,12,9
Q,N,53,30,9
Q,N,47,77,9
A,N,33,17,3
Q,N,42,76,9
Q,N,71,4,9
K,N,62,51,50
Q,N,21,60,9
A,N,75,42,3
A,N,71,31,3
A,N,34,52,3
A,N,37,52,3
Q,N,34,73,9
A,N,13,67,3
Q,N,7,6,9
Q,N,3,43,9
A,N,1,40,3
Q,N,4,40,9
A,N,34,53,3
Q,N,26,43,9
Q,N,46,16,9
A,N,42,23,3
A,N,27,73,3
Q,N,77,41,9
Q,N,0,21,9
A,N,45,17,3
A,N,74,56,3
Q,N,75,76,9
A,N,50,22,3
Q,N,20,67,9
A,N,73,57,3
Q,N,3,52,9
T,N,63,60,5
Q,N,14,4,9
C,N,44,32,3
Q,N,73,21,9
C,N,31,52,3
Q,N,43,74,9
K,N,15,6,50
A,N,55,6,3
T,N,70,50,5
A,N,45,36,3
A,N,17,54,3
T,N,25,20,5
Q,N,30,5,9
A,N,44,17,3
A,N,77,23,3
Q,N,6,4,9
Q,N,77,0,9
Q,N,65,22,9
Q,N,5,0,9
Q,N,10,74,9
Q,N,36,77,9
Q,N,47,13,9
A,N,56,32,3
Q,N,11,50,9
T,N,40,47,5
A,N,22,52,3
Q,N,13,76,9
A,N,23,56,3
K,N,30,31,50
Q,N,2,34,9
Q,N,55,54,9
Q,N,23,77,9
A,N,55,32,3
T,N,30,36,5
Q,N,26,62,9
C,N,46,67,3
C,N,43,62,3
A,N,41,64,3
A,N,56,65,3
K,N,17,6,50
T,N,0,10,5
Q,N,71,31,9
Q,N,0,75,9
C,N,75,63,3
A,N,57,25,3
Q,N,54,31,9
Q,N,35,72,9
A,N,27,64,3
Q,N,30,57,9
Q,N,46,24,9
A,N,57,15,3
Q,N,56,55,9
K,N,50,40,50
Q,N,37,36,9
A,N,62,0,3
K,N,76,65,50
K,N,76,77,50
A,N,14,32,3
A,N,64,10,3
A,N,55,15,3
K,N,15,26,50
T,N,47,77,5
A,N,42,74,3
A,N,67,25,3
A,N,77,4,3
K,N,4,14,50
Q,N,26,22,9
A,N,51,34,3
Q,N,30,20,9
Q,N,60,42,9
Q,N,47,16,9
K,N,6,5,50
Q,N,61,65,9
A,N,76,41,3
A,N,60,11,3
Q,N,36,26,9
Q,N,67,44,9
Q,N,62,7,9
C,N,55,74,3
A,N,25,34,3
A,N,56,27,3
T,N,54,51,5
A,N,21,57,3
Q,N,25,23,9
A,N,20,3,3
T,N,53,63,5
T,N,17,11,5
A,N,15,65,3
Q,N,76,30,9
T,N,57,37,5
Q,N,77,43,9
A,N,31,52,3
A,N,30,75,3
A,N,55,7,3
Q,N,71,21,9
C,N,17,5,3
Q,N,74,54,9
A,N,63,72,3
