
A,B,12,67,3
C,B,03,15,3
C,B,21,02,3
Q,B,46,42,9
C,B,63,75,3
Q,B,21,72,9
A,B,74,13,3
T,B,76,16,5
K,B,50,61,50
C,B,31,12,3
Q,B,44,45,9
T,B,47,17,5
K,B,73,74,50
A,B,05,73,3
A,B,63,05,3
Q,B,77,27,9
A,B,75,37,3
A,B,56,12,3
T,B,46,45,5
Q,B,67,32,9
A,B,37,63,3
Q,B,24,05,9
A,B,25,76,3
A,B,04,51,3
Q,B,53,77,9
A,B,24,64,3
Q,B,16,52,9
A,B,01,66,3
Q,B,37,55,9
Q,B,55,00,9
A,B,60,14,3
T,B,75,77,5
A,B,35,44,3
A,B,60,07,3
A,B,04,20,3
Q,B,15,44,9
Q,B,61,25,9
A,B,50,20,3
Q,B,16,14,9
A,B,76,52,3
Q,B,24,33,9
T,B,34,44,5
A,B,72,40,3
C,B,25,13,3
Q,B,50,31,9
Q,B,52,16,9
Q,B,34,13,9
Q,B,32,05,9
A,B,77,10,3
Q,B,77,03,9
T,B,36,34,5
Q,B,26,47,9
A,B,06,36,3
T,B,34,64,5
Q,B,11,62,9
Q,B,36,12,9
Q,B,74,42,9
Q,B,05,41,9
Q,B,23,76,9
A,B,11,36,3
Q,B,72,43,9
Q,B,67,33,9
A,B,63,30,3
Q,B,14,54,9
Q,B,02,67,9
K,B,20,10,50
A,B,37,73,3
Q,B,27,01,9
A,B,56,01,3
Q,B,44,21,9
A,B,56,74,3
A,B,62,24,3
K,B,41,52,50
C,B,45,37,3
A,B,12,50,3
A,B,10,73,3
A,B,35,50,3
A,B,44,33,3
A,B,32,13,3
A,B,55,46,3
T,B,05,6,5
A,B,43,76,3
Q,B,77,26,9
Q,B,57,10,9
A,B,07,33,3
Q,B,01,4,9
A,B,63,22,3
A,B,21,61,3
A,B,61,01,3
A,B,35,60,3
Q,B,14,63,9
A,B,37,50,3
Q,B,25,46,9
Q,B,45,54,9
Q,B,54,05,9
Q,B,51,31,9
Q,B,23,53,9
Q,B,33,23,9
Q,B,04,21,9
A,B,26,65,3
A,B,35,72,3
A,B,61,04,3
Q,B,23,67,9
Q,B,22,46,9
A,B,05,50,3
Q,B,76,66,9
Q,B,10,31,9
Q,B,22,06,9
A,B,15,66,3
A,B,45,26,3
A,B,73,50,3
A,B,37,14,3
A,B,06,20,3
A,B,02,50,3
Q,B,54,52,9
A,B,35,07,3
Q,B,31,02,9
Q,B,31,05,9
Q,B,41,61,9
A,B,31,71,3
A,B,02,77,3
Q,B,55,11,9
Q,B,06,3,9
Q,B,30,11,9
Q,B,44,23,9
Q,B,06,20,9
A,B,27,61,3
A,B,41,62,3
C,B,34,53,3
Q,B,65,63,9
A,B,17,67,3
T,B,02,72,5
Q,B,62,60,9
Q,B,51,50,9
A,B,71,04,3
A,B,23,00,3
Q,B,32,12,9
A,B,53,35,3
A,B,43,20,3
Q,B,36,55,9
Q,B,03,37,9
Q,B,51,25,9
Q,B,75,24,9
K,B,63,53,50
Q,B,76,57,9
Q,B,64,45,9
A,B,33,50,3
A,B,25,42,3
A,B,57,00,3
T,B,64,67,5
A,B,41,02,3
T,B,16,11,5
C,B,43,64,3
C,B,33,25,3
A,B,53,05,3
Q,B,67,22,9
Q,B,73,14,9
A,B,65,54,3
Q,B,25,05,9
Q,B,36,05,9
C,B,25,04,3
T,B,75,76,5
A,B,47,14,3
Q,B,73,62,9
A,B,11,00,3
K,B,31,20,50
Q,B,56,33,9
A,B,14,65,3
Q,B,42,14,9
Q,B,61,51,9
A,B,53,62,3
A,B,00,26,3
Q,B,26,07,9
A,B,06,41,3
Q,B,47,26,9
A,B,05,66,3
Q,B,07,20,9
Q,B,64,10,9
Q,B,60,63,9
Q,B,17,62,9
A,B,00,50,3
A,B,64,46,3
Q,B,44,07,9
A,B,54,17,3
Q,B,26,21,9
Q,B,40,65,9
A,B,27,43,3
Q,B,40,04,9
Q,B,41,25,9
K,B,11,02,50
A,B,05,23,3
A,B,27,67,3
A,B,63,15,3
A,B,50,05,3
A,B,65,36,3
Q,B,04,27,9
A,B,23,72,3
Q,B,74,14,9
C,B,22,43,3
Q,B,00,36,9
Q,B,54,35,9
T,B,07,5,5
Q,B,75,70,9
Q,B,23,05,9
Q,B,50,40,9
T,B,00,4,5
Q,B,41,50,9
K,B,65,56,50
A,B,36,52,3
Q,B,62,63,9
A,B,50,37,3
Q,B,76,75,9
Q,B,63,10,9
T,B,10,00,5
Q,B,34,66,9
T,B,11,61,5
Q,B,73,57,9
K,B,70,60,50
A,B,15,62,3
T,B,30,20,5
A,B,25,01,3
Q,B,72,46,9
Q,B,20,74,9
Q,B,25,72,9
T,B,46,56,5
Q,B,74,41,9
A,B,31,73,3
Q,B,70,37,9
Q,B,10,57,9
A,B,71,07,3
Q,B,13,56,9
Q,B,20,50,9
Q,B,61,16,9
T,B,50,10,5
Q,B,45,13,9
A,B,23,61,3
A,B,60,16,3
Q,B,26,75,9
Q,B,30,72,9
A,B,24,54,3
Q,B,53,13,9
Q,B,11,43,9
Q,B,11,30,9
A,B,42,06,3
Q,B,17,67,9
A,B,53,04,3
T,B,12,72,5
K,B,24,14,50
A,B,65,26,3
A,B,03,56,3
Q,B,53,72,9
Q,B,20,47,9
A,B,21,73,3
T,B,32,12,5
A,B,35,67,3
Q,B,06,17,9
A,B,51,37,3
Q,B,57,23,9
Q,B,16,37,9
Q,B,14,37,9
C,B,02,10,3
A,B,70,57,3
A,B,31,10,3
Q,B,41,15,9
A,B,54,32,3
Q,B,27,55,9
A,B,20,67,3
A,B,71,10,3
Q,B,27,53,9
A,B,55,11,3
Q,B,61,67,9
A,B,51,20,3
Q,B,06,44,9
A,B,74,40,3
A,B,05,63,3
C,B,66,47,3
A,B,27,42,3
T,B,63,13,5
Q,B,53,75,9
A,B,45,16,3
Q,B,74,13,9
A,B,20,04,3
Q,B,00,27,9
Q,B,23,32,9
Q,B,02,0,9
T,B,60,40,5
K,B,36,26,50
T,B,22,12,5
T,B,57,50,5
Q,B,45,75,9
T,B,34,74,5
A,B,15,63,3
Q,B,53,71,9
Q,B,45,24,9
T,B,76,66,5
A,B,75,66,3
A,B,65,15,3
A,B,31,64,3
Q,B,73,04,9
A,B,24,63,3
A,B,34,71,3
A,B,50,61,3
T,B,51,55,5
Q,B,22,43,9
Q,B,47,73,9
Q,B,42,74,9
Q,B,54,50,9
Q,B,50,52,9
C,B,57,45,3
Q,B,51,73,9
A,B,45,76,3
K,B,22,13,50
Q,B,66,44,9
A,B,32,66,3
Q,B,22,23,9
A,B,64,06,3
A,B,46,26,3
A,B,75,01,3
Q,B,43,47,9
T,B,12,13,5
T,B,42,32,5
A,B,32,50,3
A,B,54,77,3
A,B,46,20,3
Q,B,01,10,9
Q,B,54,37,9
Q,B,71,44,9
A,B,04,25,3
T,B,20,30,5
Q,B,63,14,9
Q,B,05,15,9
A,B,07,53,3
Q,B,00,71,9
A,B,21,56,3
Q,B,53,06,9
A,B,06,46,3
C,B,00,21,3
A,B,76,25,3
Q,B,00,72,9
T,B,74,44,5
C,B,23,31,3
A,B,50,02,3
Q,B,10,32,9
Q,B,37,15,9
Q,B,50,04,9
A,B,73,11,3
Q,B,63,12,9
A,B,37,74,3
Q,B,60,23,9
A,B,02,24,3
Q,B,71,07,9
Q,B,17,44,9
A,B,24,44,3
Q,B,44,65,9
A,B,51,42,3
Q,B,51,00,9
A,B,34,05,3
A,B,74,36,3
Q,B,01,50,9
T,B,15,14,5
Q,B,36,03,9
T,B,54,57,5
A,B,77,37,3
A,B,22,13,3
Q,B,16,67,9
C,B,54,62,3
A,B,47,07,3
Q,B,74,25,9
A,B,36,06,3
A,B,73,37,3
Q,B,41,65,9
Q,B,10,15,9
A,B,67,24,3
A,B,35,01,3
Q,B,71,37,9
Q,B,16,13,9
Q,B,24,41,9
Q,B,64,43,9
Q,B,56,34,9
A,B,31,05,3
A,B,71,56,3
A,B,00,55,3
A,B,77,51,3
Q,B,35,77,9
Q,B,67,07,9
A,B,27,06,3
Q,B,60,66,9
Q,B,13,70,9
A,B,41,74,3
T,B,44,24,5
Q,B,34,50,9
A,B,53,72,3
Q,B,55,75,9
A,B,70,55,3
Q,B,15,51,9
Q,B,64,13,9
A,B,00,36,3
Q,B,16,75,9
Q,B,04,63,9
T,B,37,31,5
K,B,03,4,50
A,B,06,23,3
C,B,30,22,3
Q,B,25,62,9
A,B,21,65,3
Q,B,32,74,9
T,B,67,57,5
Q,B,32,03,9
Q,B,24,03,9
Q,B,43,26,9
A,B,01,73,3
A,B,51,23,3
Q,B,37,35,9
Q,B,01,73,9
A,B,01,42,3
Q,B,21,10,9
Q,B,26,05,9
Q,B,23,55,9
T,B,71,01,5
Q,B,71,75,9
A,B,03,30,3
A,B,70,24,3
A,B,23,06,3
Q,B,35,64,9
A,B,65,24,3
K,B,74,63,50
Q,B,05,72,9
A,B,34,15,3
Q,B,62,05,9
A,B,72,27,3
A,B,10,47,3
A,B,07,77,3
Q,B,54,23,9
Q,B,21,43,9
Q,B,73,75,9
A,B,00,67,3
Q,B,35,05,9
Q,B,02,70,9
A,B,31,00,3
A,B,57,77,3
T,B,67,66,5
A,B,76,55,3
Q,B,10,46,9
A,B,50,11,3
A,B,74,52,3
Q,B,43,66,9
Q,B,16,42,9
A,B,46,35,3
A,B,37,71,3
Q,B,16,47,9
Q,B,56,77,9
Q,B,56,27,9
Q,B,74,72,9
Q,B,11,01,9
Q,B,31,42,9
A,B,17,46,3
K,B,21,11,50
Q,B,41,45,9
Q,B,26,44,9
A,B,77,26,3
T,B,64,60,5
Q,B,30,62,9
A,B,72,21,3
Q,B,03,5,9
A,B,62,06,3
Q,B,33,04,9
A,B,66,16,3
A,B,10,67,3
A,B,10,36,3
Q,B,45,12,9
A,B,17,42,3
Q,B,13,72,9
A,B,61,31,3
A,B,73,00,3
T,B,31,71,5
A,B,42,03,3
A,B,25,74,3
A,B,71,23,3
Q,B,41,04,9
Q,B,41,27,9
T,B,00,20,5
T,B,04,7,5
Q,B,66,47,9
A,B,70,12,3
Q,B,52,10,9
Q,B,50,06,9
A,B,76,42,3
Q,B,32,33,9
Q,B,63,62,9
Q,B,00,20,9
T,B,03,5,5
A,B,76,21,3
Q,B,33,05,9
K,B,66,56,50
Q,B,63,30,9
Q,B,36,33,9
T,B,25,65,5
A,B,75,06,3
Q,B,03,45,9
A,B,16,35,3
T,B,13,73,5
A,B,10,30,3
Q,B,33,56,9
T,B,71,72,5
Q,B,47,67,9
A,B,17,76,3
Q,B,17,12,9
T,B,26,21,5
A,B,45,13,3
A,B,54,22,3
Q,B,26,65,9
C,B,20,41,3
A,B,60,22,3
A,B,66,27,3
Q,B,35,63,9
Q,B,16,70,9
T,B,71,21,5
A,B,52,72,3
A,B,03,67,3
T,B,12,62,5
A,B,36,76,3
Q,B,34,45,9
A,B,01,30,3
A,B,57,07,3
A,B,12,55,3
Q,B,13,14,9
Q,B,30,10,9
C,B,40,52,3
Q,B,25,27,9
Q,B,65,15,9
Q,B,14,71,9
T,B,24,54,5
C,B,13,34,3
Q,B,51,60,9
A,B,45,03,3
Q,B,71,52,9
K,B,41,30,50
T,B,32,30,5
A,B,31,15,3
K,B,43,44,50
Q,B,06,63,9
Q,B,04,65,9
A,B,67,02,3
A,B,51,14,3
Q,B,24,26,9
Q,B,44,71,9
Q,B,00,57,9
T,B,55,05,5
Q,B,42,73,9
Q,B,67,15,9
A,B,55,20,3
A,B,16,66,3
Q,B,50,17,9
A,B,01,44,3
T,B,55,57,5
A,B,47,62,3
Q,B,77,15,9
A,B,26,72,3
Q,B,13,63,9
Q,B,24,55,9
Q,B,25,21,9
Q,B,66,31,9
T,B,40,00,5
T,B,66,16,5
Q,B,04,62,9
A,B,65,13,3
Q,B,23,33,9
Q,B,25,53,9
A,B,66,15,3
Q,B,27,40,9
A,B,41,06,3
Q,B,17,50,9
Q,B,40,00,9
Q,B,30,61,9
A,B,11,45,3
A,B,05,76,3
A,B,01,37,3
A,B,53,77,3
A,B,61,36,3
K,B,36,46,50
A,B,01,55,3
A,B,06,75,3
Q,B,70,05,9
T,B,01,41,5
T,B,27,17,5
T,B,53,50,5
A,B,55,14,3
T,B,51,21,5
A,B,17,06,3
Q,B,30,63,9
A,B,30,10,3
T,B,13,53,5
Q,B,01,71,9
T,B,11,16,5
Q,B,31,00,9
Q,B,20,63,9
Q,B,74,53,9
A,B,22,71,3
T,B,26,56,5
Q,B,45,44,9
Q,B,71,76,9
A,B,01,52,3
K,B,31,32,50
Q,B,77,02,9
Q,B,37,17,9
A,B,13,72,3
C,B,43,31,3
A,B,31,11,3
Q,B,60,01,9
Q,B,32,36,9
C,B,13,05,3
A,B,13,66,3
Q,B,74,77,9
A,B,22,63,3
Q,B,26,63,9
T,B,66,65,5
Q,B,67,16,9
T,B,74,54,5
Q,B,55,03,9
T,B,26,46,5
A,B,63,36,3
A,B,40,17,3
Q,B,35,17,9
Q,B,47,03,9
Q,B,00,62,9
Q,B,00,30,9
Q,B,30,04,9
Q,B,56,35,9
A,B,52,02,3
A,B,74,12,3
T,B,56,26,5
Q,B,05,40,9
T,B,34,31,5
A,B,52,33,3
Q,B,06,57,9
A,B,20,07,3
T,B,07,3,5
A,B,14,53,3
C,B,70,62,3
T,B,21,22,5
Q,B,63,40,9
A,B,70,40,3
Q,B,43,72,9
Q,B,57,31,9
C,B,14,26,3
Q,B,05,52,9
K,B,57,66,50
A,B,20,31,3
A,B,40,26,3
T,B,72,74,5
Q,B,47,57,9
Q,B,72,47,9
A,B,44,03,3
Q,B,25,55,9
Q,B,32,04,9
Q,B,55,30,9
A,B,00,76,3
Q,B,01,47,9
Q,B,17,26,9
A,B,43,25,3
K,B,34,35,50
A,B,05,65,3
Q,B,71,27,9
A,B,11,64,3
A,B,30,41,3
C,B,76,57,3
A,B,26,45,3
Q,B,36,70,9
C,B,72,53,3
Q,B,60,25,9
A,B,15,04,3
T,B,02,0,5
Q,B,17,47,9
A,B,06,57,3
A,B,74,30,3
A,B,50,35,3
T,B,51,50,5
T,B,06,56,5
Q,B,24,72,9
A,B,61,40,3
Q,B,41,01,9
Q,B,34,25,9
C,B,15,27,3
T,B,66,76,5
T,B,72,71,5
A,B,03,72,3
Q,B,32,54,9
T,B,03,73,5
Q,B,41,31,9
K,B,46,37,50
Q,B,61,14,9
A,B,14,03,3
T,B,20,25,5
Q,B,24,64,9
K,B,54,44,50
A,B,54,01,3
A,B,15,26,3
C,B,77,65,3
Q,B,64,36,9
T,B,52,32,5
Q,B,20,40,9
A,B,45,21,3
Q,B,50,16,9
A,B,00,21,3
T,B,57,17,5
Q,B,50,00,9
T,B,17,07,5
A,B,46,57,3
Q,B,27,37,9
A,B,47,06,3
Q,B,65,13,9
A,B,61,15,3
A,B,26,06,3
A,B,73,51,3
Q,B,60,26,9
Q,B,53,50,9
C,B,17,36,3
A,B,35,57,3
A,B,54,72,3
A,B,50,24,3
Q,B,20,26,9
Q,B,07,54,9
Q,B,33,32,9
Q,B,65,23,9
A,B,56,24,3
Q,B,61,43,9
T,B,50,30,5
A,B,61,41,3
A,B,24,50,3
A,B,31,20,3
K,B,32,42,50
A,B,01,24,3
Q,B,64,54,9
Q,B,05,42,9
K,B,14,05,50
Q,B,32,61,9
Q,B,47,04,9
Q,B,45,62,9
A,B,45,61,3
A,B,44,23,3
Q,B,53,43,9
A,B,03,60,3
T,B,60,65,5
T,B,14,11,5
T,B,27,37,5
K,B,61,62,50
A,B,51,33,3
Q,B,00,44,9
Q,B,24,35,9
Q,B,12,67,9
Q,B,15,61,9
T,B,54,14,5
Q,B,04,57,9
A,B,13,24,3
Q,B,01,52,9
Q,B,24,00,9
Q,B,16,41,9
A,B,00,66,3
Q,B,44,74,9
A,B,12,61,3
A,B,07,21,3
T,B,43,46,5
A,B,17,65,3
Q,B,71,02,9
A,B,42,24,3
A,B,40,04,3
A,B,67,04,3
Q,B,35,54,9
T,B,56,16,5
A,B,75,12,3
Q,B,24,57,9
Q,B,01,6,9
A,B,10,74,3
A,B,03,26,3
Q,B,23,02,9
A,B,11,67,3
T,B,25,15,5
Q,B,13,71,9
C,B,52,31,3
Q,B,23,13,9
A,B,43,03,3
A,B,05,14,3
A,B,21,72,3
A,B,54,76,3
Q,B,70,77,9
Q,B,07,47,9
Q,B,47,22,9
A,B,13,50,3
Q,B,56,05,9
Q,B,11,72,9
Q,B,23,57,9
Q,B,21,75,9
K,B,02,13,50
C,B,44,65,3
A,B,72,61,3
Q,B,45,22,9
Q,B,04,20,9
A,B,74,01,3
Q,B,62,15,9
A,B,70,14,3
T,B,03,43,5
A,B,27,03,3
A,B,71,25,3
A,B,57,36,3
A,B,35,65,3
A,B,13,31,3
Q,B,35,25,9
A,B,50,14,3
A,B,66,37,3
A,B,50,32,3
Q,B,77,50,9
Q,B,27,06,9
Q,B,00,66,9
Q,B,66,43,9
T,B,22,23,5
T,B,32,37,5
A,B,77,31,3
Q,B,33,06,9
Q,B,73,30,9
C,B,16,35,3
A,B,72,46,3
Q,B,33,10,9
T,B,33,23,5
T,B,64,63,5
A,B,36,56,3
T,B,00,70,5
T,B,71,75,5
A,B,35,62,3
Q,B,42,44,9
Q,B,00,70,9
A,B,06,62,3
Q,B,15,31,9
C,B,26,07,3
A,B,12,23,3
Q,B,42,00,9
Q,B,44,64,9
Q,B,13,24,9
Q,B,55,14,9
Q,B,23,73,9
A,B,12,56,3
T,B,45,47,5
A,B,45,14,3
K,B,34,43,50
Q,B,33,24,9
Q,B,23,63,9
A,B,75,32,3
A,B,22,61,3
A,B,75,43,3
A,B,77,32,3
Q,B,17,76,9
T,B,17,14,5
C,B,53,65,3
A,B,02,11,3
A,B,70,32,3
T,B,72,12,5
Q,B,52,32,9
A,B,15,30,3
A,B,33,71,3
A,B,26,56,3
A,B,06,40,3
Q,B,50,01,9
T,B,25,45,5
Q,B,12,76,9
A,B,11,52,3
Q,B,05,60,9
T,B,35,25,5
Q,B,67,05,9
A,B,67,06,3
A,B,30,63,3
Q,B,41,74,9
A,B,03,71,3
Q,B,47,12,9
A,B,16,56,3
Q,B,32,70,9
Q,B,57,47,9
Q,B,42,21,9
Q,B,24,76,9
Q,B,44,43,9
Q,B,45,76,9
Q,B,24,46,9
Q,B,57,00,9
Q,B,31,76,9
A,B,45,06,3
Q,B,34,75,9
A,B,05,57,3
Q,B,12,22,9
A,B,35,04,3
Q,B,33,43,9
T,B,67,64,5
Q,B,51,52,9
A,B,20,70,3
A,B,65,21,3
T,B,15,11,5
Q,B,27,50,9
A,B,70,01,3
Q,B,74,17,9
T,B,50,20,5
A,B,06,31,3
A,B,24,07,3
A,B,51,75,3
A,B,66,36,3
Q,B,63,74,9
K,B,03,13,50
Q,B,21,61,9
Q,B,25,26,9
T,B,75,45,5
Q,B,03,57,9
A,B,02,13,3
A,B,00,31,3
T,B,45,65,5
Q,B,50,23,9
A,B,00,32,3
Q,B,76,17,9
T,B,44,41,5
A,B,17,37,3
A,B,77,52,3
Q,B,02,57,9
A,B,45,71,3
A,B,14,31,3
A,B,32,54,3
A,B,65,42,3
A,B,75,07,3
Q,B,62,65,9
Q,B,21,04,9
Q,B,51,24,9
T,B,67,60,5
Q,B,37,76,9
A,B,67,07,3
T,B,73,76,5
Q,B,67,35,9
Q,B,42,47,9
Q,B,61,30,9
C,B,42,34,3
A,B,45,56,3
Q,B,71,05,9
Q,B,54,53,9
A,B,75,24,3
A,B,14,34,3
T,B,26,16,5
A,B,42,05,3
Q,B,15,52,9
T,B,56,53,5
A,B,43,62,3
A,B,14,40,3
A,B,60,41,3
Q,B,03,14,9
K,B,16,07,50
T,B,13,23,5
A,B,16,37,3
Q,B,31,22,9
Q,B,73,22,9
Q,B,27,43,9
A,B,35,05,3
T,B,35,31,5
A,B,26,70,3
Q,B,40,63,9
Q,B,22,75,9
A,B,62,42,3
A,B,73,32,3
Q,B,32,63,9
Q,B,50,27,9
Q,B,02,23,9
A,B,36,07,3
Q,B,42,13,9
C,B,24,03,3
Q,B,45,61,9
Q,B,46,56,9
Q,B,56,52,9
Q,B,10,17,9
A,B,06,50,3
A,B,30,65,3
A,B,33,52,3
A,B,37,26,3
Q,B,40,12,9
K,B,56,55,50
A,B,70,21,3
C,B,61,53,3
Q,B,63,43,9
Q,B,26,37,9
Q,B,50,74,9
Q,B,00,10,9
A,B,44,74,3
C,B,73,54,3
C,B,20,32,3
A,B,01,20,3
T,B,46,06,5
Q,B,24,61,9
Q,B,15,04,9
A,B,11,34,3
A,B,25,63,3
Q,B,63,21,9
Q,B,02,40,9
Q,B,27,77,9
Q,B,37,61,9
Q,B,61,46,9
Q,B,55,23,9
Q,B,65,64,9
A,B,57,34,3
Q,B,04,34,9
Q,B,01,65,9
Q,B,75,64,9
T,B,01,31,5
Q,B,50,55,9
T,B,67,61,5
T,B,11,13,5
Q,B,04,46,9
A,B,33,22,3
T,B,70,76,5
T,B,52,57,5
A,B,53,13,3
Q,B,40,31,9
Q,B,64,30,9
Q,B,37,46,9
Q,B,57,01,9
T,B,16,76,5
Q,B,13,04,9
Q,B,11,61,9
T,B,77,76,5
A,B,17,47,3
A,B,24,33,3
Q,B,35,60,9
A,B,72,03,3
A,B,52,23,3
Q,B,64,22,9
T,B,12,11,5
A,B,26,37,3
A,B,73,45,3
Q,B,61,44,9
K,B,67,57,50
Q,B,24,70,9
Q,B,16,35,9
A,B,27,16,3
K,B,44,54,50
A,B,42,72,3
Q,B,13,42,9
Q,B,71,11,9
Q,B,07,24,9
K,B,12,03,50
A,B,17,75,3
T,B,17,27,5
Q,B,14,13,9
C,B,46,65,3
Q,B,62,61,9
A,B,10,31,3
Q,B,71,24,9
A,B,24,04,3
A,B,20,51,3
A,B,61,27,3
A,B,70,41,3
A,B,67,35,3
Q,B,64,03,9
A,B,57,26,3
Q,B,12,37,9
Q,B,46,13,9
T,B,71,74,5
A,B,44,71,3
Q,B,21,70,9
A,B,52,15,3
Q,B,11,52,9
A,B,32,15,3
T,B,77,72,5
Q,B,55,20,9
A,B,70,10,3
A,B,07,57,3
Q,B,64,24,9
A,B,72,53,3
Q,B,60,21,9
T,B,15,10,5
A,B,52,04,3
Q,B,72,70,9
T,B,10,50,5
C,B,37,25,3
A,B,62,45,3
Q,B,27,56,9
Q,B,61,45,9
A,B,47,22,3
Q,B,53,07,9
A,B,37,56,3
C,B,10,22,3
Q,B,10,11,9
T,B,55,53,5
T,B,31,35,5
A,B,05,54,3
Q,B,47,07,9
A,B,65,16,3
A,B,37,07,3
Q,B,52,77,9
A,B,14,52,3
Q,B,21,53,9
Q,B,25,74,9
Q,B,25,64,9
Q,B,44,24,9
Q,B,03,66,9
K,B,47,57,50
A,B,57,70,3
Q,B,23,22,9
Q,B,11,42,9
A,B,72,47,3
A,B,21,71,3
A,B,73,44,3
Q,B,32,43,9
A,B,11,54,3
Q,B,72,06,9
A,B,75,25,3
A,B,75,03,3
A,B,63,17,3
A,B,40,10,3
Q,B,73,26,9
A,B,65,20,3
T,B,27,67,5
A,B,12,77,3
Q,B,74,40,9
A,B,00,70,3
Q,B,60,44,9
Q,B,25,20,9
A,B,57,10,3
A,B,66,24,3
K,B,74,65,50
A,B,44,04,3
Q,B,61,35,9
Q,B,51,30,9
Q,B,57,02,9
C,B,55,47,3
Q,B,21,25,9
Q,B,41,11,9
C,B,65,57,3
A,B,24,71,3
K,B,24,13,50
A,B,41,25,3
C,B,34,42,3
A,B,00,46,3
A,B,61,14,3
Q,B,02,1,9
A,B,45,67,3
K,B,21,30,50
Q,B,73,17,9
A,B,53,00,3
A,B,05,34,3
A,B,34,77,3
Q,B,64,55,9
A,B,50,70,3
Q,B,11,66,9
C,B,10,31,3
A,B,61,10,3
Q,B,03,62,9
A,B,47,71,3
K,B,56,46,50
A,B,43,70,3
A,B,74,42,3
Q,B,11,53,9
K,B,33,23,50
Q,B,11,16,9
T,B,41,21,5
K,B,10,21,50
A,B,22,74,3
A,B,51,24,3
Q,B,27,21,9
C,B,35,16,3
A,B,40,23,3
Q,B,72,44,9
Q,B,11,41,9
A,B,51,02,3
K,B,35,46,50
Q,B,20,01,9
A,B,15,71,3
Q,B,62,47,9
Q,B,22,20,9
A,B,25,02,3
Q,B,60,34,9
A,B,26,01,3
A,B,54,04,3
Q,B,07,0,9
C,B,52,60,3
T,B,24,04,5
Q,B,41,62,9
A,B,47,63,3
Q,B,65,36,9
Q,B,21,22,9
A,B,72,06,3
Q,B,54,71,9
K,B,13,04,50
T,B,15,55,5
Q,B,21,07,9
Q,B,73,71,9
A,B,24,62,3
Q,B,61,36,9
Q,B,23,75,9
A,B,76,51,3
Q,B,44,03,9
Q,B,47,36,9
Q,B,13,22,9
Q,B,01,12,9
T,B,02,22,5
A,B,74,02,3
A,B,65,01,3
Q,B,12,36,9
Q,B,55,57,9
Q,B,53,76,9
Q,B,64,07,9
T,B,25,23,5
Q,B,10,51,9
T,B,33,13,5
A,B,04,75,3
Q,B,51,12,9
Q,B,53,30,9
Q,B,47,77,9
A,B,33,17,3
Q,B,42,76,9
Q,B,71,04,9
K,B,62,51,50
Q,B,21,60,9
A,B,75,42,3
A,B,71,31,3
A,B,34,52,3
A,B,37,52,3
Q,B,34,73,9
A,B,13,67,3
Q,B,07,6,9
Q,B,03,43,9
A,B,01,40,3
Q,B,04,40,9
A,B,34,53,3
Q,B,26,43,9
Q,B,46,16,9
A,B,42,23,3
A,B,27,73,3
Q,B,77,41,9
Q,B,00,21,9
A,B,45,17,3
A,B,74,56,3
Q,B,75,76,9
A,B,50,22,3
Q,B,20,67,9
A,B,73,57,3
Q,B,03,52,9
T,B,63,60,5
Q,B,14,04,9
C,B,44,32,3
Q,B,73,21,9
C,B,31,52,3
Q,B,43,74,9
K,B,15,06,50
A,B,55,06,3
T,B,70,50,5
A,B,45,36,3
A,B,17,54,3
T,B,25,20,5
Q,B,30,05,9
A,B,44,17,3
A,B,77,23,3
Q,B,06,4,9
Q,B,77,00,9
Q,B,65,22,9
Q,B,05,0,9
Q,B,10,74,9
Q,B,36,77,9
Q,B,47,13,9
A,B,56,32,3
Q,B,11,50,9
T,B,40,47,5
A,B,22,52,3
Q,B,13,76,9
A,B,23,56,3
K,B,30,31,50
Q,B,02,34,9
Q,B,55,54,9
Q,B,23,77,9
A,B,55,32,3
T,B,30,36,5
Q,B,26,62,9
C,B,46,67,3
C,B,43,62,3
A,B,41,64,3
A,B,56,65,3
K,B,17,06,50
T,B,00,10,5
Q,B,71,31,9
Q,B,00,75,9
C,B,75,63,3
A,B,57,25,3
Q,B,54,31,9
Q,B,35,72,9
A,B,27,64,3
Q,B,30,57,9
Q,B,46,24,9
A,B,57,15,3
Q,B,56,55,9
K,B,50,40,50
Q,B,37,36,9
A,B,62,00,3
K,B,76,65,50
K,B,76,77,50
A,B,14,32,3
A,B,64,10,3
A,B,55,15,3
K,B,15,26,50
T,B,47,77,5
A,B,42,74,3
A,B,67,25,3
A,B,77,04,3
K,B,04,14,50
Q,B,26,22,9
A,B,51,34,3
Q,B,30,20,9
Q,B,60,42,9
Q,B,47,16,9
K,B,06,5,50
Q,B,61,65,9
A,B,76,41,3
A,B,60,11,3
Q,B,36,26,9
Q,B,67,44,9
Q,B,62,07,9
C,B,55,74,3
A,B,25,34,3
A,B,56,27,3
T,B,54,51,5
A,B,21,57,3
Q,B,25,23,9
A,B,20,03,3
T,B,53,63,5
T,B,17,11,5
A,B,15,65,3
Q,B,76,30,9
T,B,57,37,5
Q,B,77,43,9
A,B,31,52,3
A,B,30,75,3
A,B,55,07,3
Q,B,71,21,9
C,B,17,05,3
Q,B,74,54,9
A,B,63,72,3
A,B,73,25,3
K,B,26,25,50
A,B,36,61,3
A,B,23,32,3
Q,B,00,11,9
Q,B,07,62,9
A,B,43,71,3
Q,B,30,15,9
